entry,name,size
006346f0,TaskComplexUseClosestFreeScriptedAttractor::Constructor,27
00634720,TaskComplexUseClosestFreeScriptedAttractor::Destructor,11
00634740,TaskComplexUseClosestFreeScriptedAttractor::ComputeClosestFreeScriptedEffect,323
00634f20,TaskComplexUseGoggles::GetTaskType,11
00635050,TaskComplexUseGoggles::ControlSubTask,115
006350d0,TaskComplexInWater::Constructor,18
00635100,TaskComplexInWater::Destructor,11
00635110,TaskComplexInWater::CreateNextSubTask,231
00635450,TaskComplexUseSequence::Constructor,25
00635540,TaskSimpleWaitUntilAreaCodesMatch::Constructor,118
006355e0,TaskSimpleWaitUntilAreaCodesMatch::Destructor,96
00635640,TaskSimpleWaitUntilAreaCodesMatch::ProcessPed,83
006356c0,TaskSimpleWaitUntilLeaderAreaCodesMatch::ProcessPed,84
00635720,ScriptedBrainTaskStore::SetTask,151
006357c0,ScriptedBrainTaskStore::GetTask,45
006357f0,ScriptedBrainTaskStore::Clear,94
00635850,ScriptedBrainTaskStore::Clear,94
006358b0,TaskComplexUseScriptedBrain::Constructor,50
00635900,TaskComplexUseScriptedBrain::Destructor,97
00635970,TaskComplexUseScriptedBrain::MakeAbortable,78
00635c30,TaskSimpleSetKindaStayInSamePlace::Clone,92
00635c90,TaskSimpleDuckToggle::Clone,90
00635cf0,TaskSimpleStandStill::MakeAbortable,168
00635da0,TaskSimpleDie::Clone,178
00635e60,TaskSimpleDrown::ProcessPed,142
00635ef0,TaskSimpleDieInCar::GetTaskType,147
00635f90,TaskComplexDieInCar::ControlSubTask,124
00636010,TaskSimpleDrownInCar::ProcessPed,80
00636060,TaskComplexDie::SayDeathSample,152
00636100,TaskSimpleDead::CTaskSimpleDead,118
00636180,TaskSimpleTired::MakeAbortable,127
00636200,TaskSimpleSitDown::Clone,124
00636280,TaskSimpleSitIdle::Clone,143
00636310,TaskSimpleStandUp::Clone,124
00636390,TaskComplexSitDownThenIdleThenStandUp::Clone,118
00636410,TaskComplexObserveTrafficLights::MakeAbortable,113
00636490,TaskComplexObserveTrafficLightsAndAchieveHeading::CTaskComplexObserveTrafficLightsAndAchieveHeading::Clone,106
00636500,TaskComplexCrossRoadLookAndAchieveHeading::ControlSubTask,106
00636570,TaskSimpleTurn180::Clone,111
006365e0,TaskComplexHitResponse::Clone,90
00636640,TaskComplexHitByGunResponse::Clone,90
006366a0,TaskComplexSunbathe::Clone,102
00636710,TaskComplexUseEffect::Clone,100
00636780,TaskComplexUseEffectRunning::CTaskComplexUseEffectRunning,39
006367c0,TaskComplexUseEffectRunning::Clone,99
006368a0,TaskComplexUseEffectSprinting::Clone,99
00636940,TaskComplexWaitAtAttractor::Clone,98
006369b0,TaskComplexUseAttractor::Clone,90
00636a10,TaskComplexWaitForDryWeather::Clone,80
00636a60,TaskComplexWaitForBus::Clone,107
00636ad0,TaskSimpleWaitForBus::Clone,107
00636be0,TaskComplexBeInGroup::Clone,143
00636c70,TaskComplexUsePairedAttractor::Clone,127
00636cf0,TaskComplexAttractorPartnerWait::Clone,100
00636d60,TaskComplexUseAttractorPartner::Clone,100
00636dd0,TaskComplexUseScriptedAttractor::Clone,90
00636e30,TaskComplexOnFire::Clone,80
00636e80,TaskSimplePlayerOnFire::Clone,116
00636f20,TaskSimpleClearLookAt::Clone,80
00636f70,TaskComplexUseClosestFreeScriptedAttractor::Clone,87
00637060,TaskComplexUseGoggles::Clone,80
006370b0,TaskComplexInWater::Clone,80
00637100,TaskComplexUseSequence::Clone,143
00637190,TaskSimpleWaitUntilAreaCodesMatch::Clone,96
006371f0,TaskComplexUseScriptedBrain::Clone,96
00637250,TaskSimpleHitFromBack::Constructor,39
00637290,TaskSimpleHitFromFront::Clone,99
00637520,TaskSimpleDie::StartAnim,144
006377b0,TaskComplexDieInCar::ControlSubTask,147
00637850,TaskComplexDieInCar::CreateNextSubTask,118
00637970,TaskSimpleTired::CTaskSimpleTired::ProcessPed,96
006379f0,TaskSimpleSitDown::StartAnim,75
00637db0,TaskComplexSitDownThenIdleThenStandUp::CreateNextSubTask,389
00638040,TaskComplexHitResponse::CreateFirstSubTask,266
006381a0,TaskComplexSunbathe::ControlSubTask,240
00638290,TaskComplexSunbathe::CreateSubTask,6
00638940,TaskComplexWaitForBus::CreateFirstSubTask,111
00638ae0,TaskComplexUsePairedAttractor::SeekPartnership,233
00638bd0,TaskComplexUsePairedAttractor::ControlSubTask,339
00638d30,TaskComplexUsePairedAttractor::CreateSubTask,6
00638f20,TaskComplexAttractorPartnerWait::CreateFirstSubTask,164
00638ff0,TaskComplexUseAttractorPartner::CreateFirstSubTask,164
006390c0,TaskComplexUseScriptedAttractor::CreateFirstSubTask,196
006391b0,TaskComplexOnFire::CreateNextSubTask,52
00639350,TaskSimpleIKManager::Clone,188
006397e0,TaskSimpleDie::ProcessPed,272
00639900,TaskSimpleDrown::ProcessPed,91
00639990,TaskSimpleTurn180::ProcessPed,92
006399f0,TaskComplexSunbathe::CreateNextSubTask,45
00639cb0,TaskComplexSunbathe::CreateFirstSubTask,363
00639fc0,VehicleAnimGroupData::GetGroupForAnim,27
0063a110,EventLeaderQuitEnteringCarAsDriver::Constructor,14
0063a220,TaskComplexEnterCar::Constructor,186
0063a300,TaskComplexEnterCar::GetTargetPos,118
0063a690,TaskComplexEnterCar::GetCameraAvoidVehicle,158
0063a890,TaskComplexEnterCar::ControlSubTask,735
0063ab90,TaskComplexEnterCar::SetVehicleFlags,114
0063ac10,TaskComplexEnterCar::PrepareVehicleForPedEnter,104
0063ac80,TaskComplexEnterCar::PreparePedForVehicleEnter,60
0063acc0,TaskComplexEnterCar::CreateTaskUtilityLineUpPedWithCar,166
0063ad70,TaskComplexEnterCarAsDriverTimed::Constructor,7
0063ae00,TaskComplexEnterCarAsDriverTimed::Destructor,90
0063b030,TaskComplexEnterCarAsPassengerTimed::Constructor,128
0063b0c0,TaskComplexEnterCarAsPassengerTimed::Destructor,90
0063b320,TaskComplexEnterCarAsPassengerWait::Constructor,135
0063b3c0,TaskComplexEnterCarAsPassengerWait::Destructor,106
0063b430,TaskComplexLeaveCarAsPassengerWait::Constructor,87
0063b4a0,TaskComplexLeaveCarAsPassengerWait::Destructor,90
0063b500,TaskComplexLeaveCarAsPassengerWait::GetNextPassengerToLeave,58
0063b540,TaskComplexLeaveCarAsPassengerWait::SetPedInZerothPassengerSeat,159
0063b5e0,TaskComplexEnterBoatAsDriver::Constructor,87
0063b650,TaskComplexEnterBoatAsDriver::Destructor,90
0063b6c0,TaskComplexEnterBoatAsDriver::CreateSubTask,6
0063b7d0,TaskComplexStealCar::Constructor,103
0063b850,TaskComplexStealCar::Destructor,106
0063b8c0,TaskComplexLeaveCar::CTaskComplexLeaveCar,153
0063bb60,TaskComplexLeaveBoat::Constructor,94
0063bdd0,TaskComplexLeaveCarAndWander::Constructor,108
0063be50,TaskComplexLeaveCarAndWander::Destructor,90
0063bec0,TaskComplexLeaveCarAndWander::CreateSubTask,206
0063bf90,TaskComplexLeaveCarAndFlee::Constructor,7
0063c030,TaskComplexLeaveCarAndFlee::Destructor,90
0063c0a0,TaskComplexLeaveCarAndFlee::CreateSubTask,409
0063c240,TaskComplexScreamInCarThenLeave::Constructor,107
0063c2c0,TaskComplexScreamInCarThenLeave::Destructor,90
0063c340,TaskSimpleCarDrive::Constructor,258
0063c460,TaskSimpleCarDrive::Destructor,148
0063c500,TaskSimpleCarDrive::TriggerIK,312
0063c670,TaskSimpleCarDrive::MakeAbortable,246
0063c770,TaskSimpleCarDrive::SetPedPosition,199
0063c900,TaskSimpleCarDrive::UpdateBopping,57
0063c940,TaskComplexCarDrive::Constructor_1,7
0063c9d0,TaskComplexCarDrive::Constructor_0,105
0063ca40,TaskComplexCarDrive::Destructor,134
0063cb10,TaskComplexDriveWander::CTaskComplexCarDriveWander,39
0063cc30,TaskComplexCarDriveMission::Constructor,113
0063ccc0,TaskComplexCarDriveMission::Destructor,90
0063ce00,TaskComplexDriveToPoint::CTaskComplexDriveToPoint,83
0063ce80,TaskComplexDriveToPoint::CTaskComplexDriveToPoint::CreateSubTaskCannotGetInCar,113
0063cf00,TaskComplexDriveToPoint::CTaskComplexDriveToPoint::SetUpCar,97
0063cf90,TaskComplexDrivePointRoute::CreateNextSubTask,148
0063d030,TaskComplexDrivePointRoute::CreateFirstSubTask,134
0063d130,TaskComplexShuffleSeats::Constructor,91
0063d1a0,TaskComplexShuffleSeats::Destructor,112
0063d240,TaskComplexShuffleSeats::CreateSubTask,6
0063d420,TaskComplexShuffleSeats::CreateNextSubTask,396
0063d5c0,TaskComplexShuffleSeats::ControlSubTask,77
0063d610,TaskComplexShuffleSeats::CreateTaskUtilityLineUpPedWithCar,224
0063d6f0,TaskSimpleCarSetTempAction::Constructor,43
0063d730,TaskSimpleCarSetTempAction::Destructor,11
0063d780,TaskComplexEnterCarAsDriverTimed::Clone,92
0063d7e0,TaskComplexEnterCarAsPassengerTimed::Clone,102
0063d850,TaskComplexEnterCarAsPassengerWait::Clone,110
0063d8c0,TaskComplexLeaveCarAsPassengerWait::Clone,96
0063d920,TaskComplexEnterBoatAsDriver::Clone,96
0063d980,TaskComplexStealCar::Clone,96
0063d9e0,TaskComplexLeaveCar::MakeAbortable,116
0063da60,TaskComplexLeaveBoat::Clone,100
0063dad0,TaskComplexLeaveCarAndWander::Clone,110
0063db40,TaskComplexLeaveCarAndFlee::Clone,110
0063dbb0,TaskComplexScreamInCarThenLeave::Clone,100
0063dc20,TaskSimpleCarDrive::Clone,102
0063dc90,TaskComplexCarDrive::Clone,100
0063dd70,TaskComplexCarDriveMission::Clone,112
0063de60,TaskComplexEnterAnyCarAsDriver::Clone,80
0063deb0,TaskComplexShuffleSeats::Clone,96
0063df10,TaskSimpleCarSetTempAction::Clone,106
0063dfa0,TaskComplexEnterCar::Destructor,7
0063e040,TaskComplexEnterCar::CreateSubTask,2329
0063f970,TaskComplexEnterCar::CreateNextSubTask_AfterSimpleCarAlign,2005
006402f0,TaskComplexEnterCarAsDriver::CTaskComplexEnterCarAsDriver,33
00640340,TaskComplexEnterCarAsPassenger::CTaskComplexEnterCarAsPassenger,45
00640420,TaskComplexOpenPassengerDoor::GetTaskType,11
00640430,TaskComplexDragPedFromCar::CTaskComplexDragPedFromCar,131
00640530,TaskComplexDragPedFromCar::ControlSubTask,82
006405b0,TaskComplexEnterCarAsDriverTimed::CreateFirstSubTask,133
00640660,TaskComplexEnterCarAsPassengerTimed::CreateFirstSubTask,172
006408d0,TaskComplexEnterCarAsPassengerWait::CreateSubTask,733
00640be0,TaskComplexLeaveCarAsPassengerWait::CreateSubTask,605
00640e60,TaskComplexEnterBoatAsDriver::CreateNextSubTask,112
00640f30,TaskComplexStealCar::CreateSubTask,425
00641530,TaskComplexLeaveCar::CTaskComplexLeaveCar::CreateSubTask,6
006421b0,TaskComplexLeaveCar::CTaskComplexLeaveCar::ControlSubTask,153
00642250,TaskComplexLeaveBoat::Destructor,30
006422c0,TaskComplexLeaveCarAndWander::CreateNextSubTask,116
00642510,TaskComplexScreamInCarThenLeave::CreateSubTask,6
00642760,TaskSimpleCarDrive::StartBopping,346
006428c0,TaskSimpleCarDrive::ProcessHeadBopping,542
00642ae0,TaskSimpleCarDrive::ProcessArmBopping,912
00642e70,TaskSimpleCarDrive::ProcessBopping,24
00642fa0,TaskComplexCarDrive::CreateSubTask,572
006432a0,TaskComplexDriveToPoint::CTaskComplexDriveToPoint::IsTargetBlocked,305
006433e0,TaskComplexDrivePointRoute::Constructor,154
00643490,TaskComplexDrivePointRoute::Destructor,90
00643700,TaskComplexShuffleSeats::CreateFirstSubTask,85
00643950,TaskComplexDragPedFromCar::ControlSubTask,100
006439c0,TaskComplexDrivePointRoute::Clone,120
00643a60,TaskComplexEnterCar::CreateFirstSubTask,504
00643d00,TaskComplexDragPedFromCar::CreateFirstSubTask,272
00643e10,TaskComplexEnterCarAsPassengerWait::CreateNextSubTask,238
00643f90,TaskComplexLeaveCarAsPassengerWait::CreateNextSubTask,113
00644010,TaskComplexLeaveCarAsPassengerWait::CreateFirstSubTask,62
00644050,TaskComplexLeaveCarAsPassengerWait::ControlSubTask,81
006440b0,TaskComplexStealCar::CreateNextSubTask,347
00644250,TaskComplexStealCar::ControlSubTask,121
006442d0,TaskComplexScreamInCarThenLeave::CreateNextSubTask,77
00644320,TaskComplexScreamInCarThenLeave::CreateFirstSubTask,54
00644360,TaskComplexScreamInCarThenLeave::ControlSubTask,263
00644470,TaskSimpleCarDrive::ProcessPed,1744
00644e20,TaskComplexCarDrive::CreateNextSubTask,483
00645240,TaskComplexCarDrive::ControlSubTask,125
006452c0,TaskComplexDriveToPoint::CTaskComplexDriveToPoint::IsTargetBlocked,144
00645370,TaskSimpleCarSetTempAction::ProcessPed,161
00645420,TaskComplexDriveToPoint::CTaskComplexDriveToPoint::Drive,372
00645630,VehicleAnimGroupData::GetInOutTimings,14
00645700,TaskSimpleGoToPoint::UpdatePoint,90
00645780,TaskComplexGoToCarDoorAndStandStill::Constructor,170
00645840,TaskComplexGoToCarDoorAndStandStill::MakeAbortable,93
006458a0,TaskComplexGoToCarDoorAndStandStill::IsVehicleInRange,108
00645910,TaskComplexGoToCarDoorAndStandStill::ComputeRouteToDoor,549
00645b40,TaskSimpleCarAlign::Constructor,134
00645be0,TaskSimpleCarAlign::Destructor,109
00645cb0,TaskSimpleCarAlign::FixHeading,390
00645e50,TaskSimpleCarOpenDoorFromOutside::Constructor,122
00645ee0,TaskSimpleCarOpenDoorFromOutside::Destructor,149
00645fa0,TaskSimpleCarOpenDoorFromOutside::ComputeAnimID_ToHook,97
00646070,TaskSimpleCarOpenLockedDoorFromOutside::Constructor,107
006460f0,TaskSimpleCarOpenLockedDoorFromOutside::Destructor,109
006461b0,TaskSimplePickUpBike::Constructor,107
00646230,TaskSimplePickUpBike::Destructor,109
00646300,TaskSimpleCarCloseDoorFromInside::Constructor,107
00646380,TaskSimpleCarCloseDoorFromInside::Destructor,109
00646410,TaskSimpleCarCloseDoorFromInside::ComputeAnimID,97
006464f0,TaskSimpleCarCloseDoorFromOutside::Constructor,7
00646570,TaskSimpleCarCloseDoorFromOutside::Destructor,109
00646600,TaskSimpleCarCloseDoorFromOutside::ComputeAnimID,97
00646690,TaskSimpleCarGetIn::Constructor,107
00646710,TaskSimpleCarGetIn::Destructor,109
00646810,TaskSimpleCarShuffle::Constructor,107
00646890,TaskSimpleCarShuffle::Destructor,109
00646990,TaskSimpleCarWaitToSlowDown::Constructor,94
00646a00,TaskSimpleCarWaitToSlowDown::Destructor,90
00646ad0,TaskSimpleCarWaitToSlowDown::ProcessPed,155
00646b70,TaskSimpleCarWaitForDoorNotToBeInUse::Constructor,101
00646c00,TaskSimpleCarWaitForDoorNotToBeInUse::Destructor,90
00646d70,TaskSimpleCarGoToPointNearDoorUntilDoorNotInUse::Constructor,182
00646e50,TaskSimpleCarGoToPointNearDoorUntilDoorNotInUse::Destructor,100
00646ec0,TaskSimpleCarGoToPointNearDoorUntilDoorNotInUse::Clone,118
00646f40,TaskSimpleCarGoToPointNearDoorUntilDoorNotInUse::CTaskSimpleCarGoToPointNearDoorUntilDoorNotInUse::ComputeTarget,158
006470e0,TaskSimpleCarSetPedInAsDriver::CTaskSimpleCarSetPedInAsDriver,109
006471d0,TaskSimpleCarGetOut::Constructor,113
00647260,TaskSimpleCarGetOut::Destructor,109
00647330,TaskSimpleCarGetOut::ComputeAnimID_ToHook,291
00647490,TaskSimpleCarJumpOut::Destructor,109
00647690,TaskSimpleCarJumpOut::ComputeAnimID_ToHook,81
006479b0,TaskSimpleCarSetPedOut::CTaskSimpleCarSetPedOut::PositionPedOutOfCollision,854
00647d10,TaskSimpleCarSetPedOut (thunk),720
00647fe0,TaskSimpleCarSlowDragPedOut::Constructor,116
00648070,TaskSimpleCarSlowDragPedOut::Destructor,109
00648100,TaskSimpleCarSlowDragPedOut::ComputeAnimID_Wrapper,67
00648230,TaskSimpleCarSlowBeDraggedOut::Constructor,119
006482c0,TaskSimpleCarSlowBeDraggedOut::Destructor,109
00648330,TaskSimpleCarSlowBeDraggedOut::ComputeAnimID,81
006483b0,TaskSimpleCarSetPedSlowDraggedOut::Constructor,94
00648430,TaskSimpleCarSetPedSlowDraggedOut::Destructor,90
00648490,TaskComplexCarSlowBeDraggedOut::Constructor,108
00648520,TaskComplexCarSlowBeDraggedOut::CreateTaskUtilityLineUpPedWithCar,122
006485a0,TaskComplexCarSlowBeDraggedOut::PrepareVehicleForPedExit,69
00648620,TaskComplexCarSlowBeDraggedOutAndStandUp::Constructor,94
00648690,TaskComplexCarSlowBeDraggedOutAndStandUp::Destructor,90
00648710,TaskComplexCarSlowBeDraggedOutAndStandUp::CreateSubTask,474
00648b90,TaskSimpleBikeJacked::Constructor,7
00648c40,TaskSimpleBikeJacked::Destructor,147
00648d60,TaskSimpleCarFallOut::Constructor,107
00648de0,TaskSimpleCarFallOut::Destructor,90
00648e90,TaskSimpleCarFallOut::ComputeAnimID,80
00648f40,TaskSimpleSetPedAsAutoDriver::Constructor,87
00648fc0,TaskSimpleSetPedAsAutoDriver::Destructor,90
00649020,TaskSimpleSetPedAsAutoDriver::ProcessPed,97
00649090,TaskComplexGoToBoatSteeringWheel::Constructor,91
00649100,TaskComplexGoToBoatSteeringWheel::Destructor,90
00649160,TaskComplexGoToBoatSteeringWheel::CTaskComplexGoToBoatSteeringWheel::ComputeTargetPos,172
00649210,TaskComplexGetOnBoatSeat::Constructor,87
00649280,TaskComplexGetOnBoatSeat::Destructor,90
00649310,TaskComplexGetOnBoatSeat::CreateFirstSubTask,181
006493e0,TaskSimpleCreateCarAndGetIn::Constructor,18
00649450,TaskSimpleWaitUntilPedIsOutCar::Constructor,118
006494f0,TaskSimpleWaitUntilPedIsOutCar::Destructor,90
00649620,TaskSimpleWaitUntilPedIsInCar::Constructor,88
006496a0,TaskSimpleWaitUntilPedIsInCar::Destructor,90
00649700,TaskSimpleWaitUntilPedIsInCar::ProcessPed,147
006498b0,TaskComplexGoToCarDoorAndStandStill::Clone,126
00649930,TaskSimpleCarAlign::Clone,108
006499a0,TaskSimpleCarOpenDoorFromOutside::Clone,110
00649a10,TaskSimpleCarOpenLockedDoorFromOutside::Clone,104
00649a80,TaskSimplePickUpBike::Clone,104
00649af0,TaskSimpleCarCloseDoorFromInside::Clone,104
00649b60,TaskSimpleCarCloseDoorFromOutside::Clone,104
00649bd0,TaskSimpleCarGetIn::Clone,104
00649c40,TaskSimpleCarShuffle::Clone,104
00649cb0,TaskSimpleCarWaitToSlowDown::Clone,100
00649d20,TaskSimpleCarWaitForDoorNotToBeInUse::Clone,104
00649d90,TaskSimpleCarSetPedInAsPassenger::MakeAbortable,108
00649e00,TaskSimpleCarSetPedInAsDriver::CTaskSimpleCarSetPedInAsDriver::Clone,104
00649e70,TaskSimpleCarGetOut::Clone,104
00649f50,TaskSimpleCarSetPedOut (thunk),122
00649fd0,TaskSimpleCarSlowDragPedOut::Clone,110
0064a040,TaskSimpleCarSlowBeDraggedOut::Clone,106
0064a0b0,TaskSimpleCarSetPedSlowDraggedOut::Clone,100
0064a120,TaskComplexCarSlowBeDraggedOut::Clone,106
0064a190,TaskComplexCarSlowBeDraggedOutAndStandUp::Clone,100
0064a200,TaskSimpleBikeJacked::Clone,114
0064a280,TaskSimpleCarFallOut::Clone,104
0064a2f0,TaskSimpleSetPedAsAutoDriver::Clone,96
0064a350,TaskComplexGoToBoatSteeringWheel::Clone,96
0064a3b0,TaskComplexGetOnBoatSeat::Clone,96
0064a410,TaskSimpleCreateCarAndGetIn::Clone,151
0064a4b0,TaskSimpleWaitUntilPedIsOutCar::Clone,100
0064a520,TaskSimpleWaitUntilPedIsInCar::Clone,96
0064a580,TaskComplexGoToCarDoorAndStandStill::Destructor,106
0064a5f0,TaskComplexGoToCarDoorAndStandStill::CreateSubTask,6
0064ac00,TaskSimpleCarAlign::StartAnim,217
0064ad90,TaskSimpleCarOpenDoorFromOutside::StartAnim,77
0064ae00,TaskSimpleCarOpenLockedDoorFromOutside::StartAnim,105
0064ae90,TaskSimplePickUpBike::StartAnim,160
0064afb0,TaskSimpleCarCloseDoorFromInside::StartAnim,77
0064b020,TaskSimpleCarCloseDoorFromOutside::MakeAbortable,95
0064b080,TaskSimpleCarCloseDoorFromOutside::StartAnim,559
0064b2d0,TaskSimpleCarGetIn::StartAnim,202
0064b3e0,TaskSimpleCarShuffle::StartAnim,88
0064b5d0,TaskSimpleCarSetPedInAsPassenger::CTaskSimpleCarSetPedInAsPassenger::ProcessPed,8
0064b950,TaskSimpleCarSetPedInAsDriver::CTaskSimpleCarSetPedInAsDriver::ProcessPed,1127
0064bde0,TaskSimpleCarGetOut::StartAnim,84
0064be40,TaskSimpleCarJumpOut::Constructor,156
0064bf00,TaskSimpleCarJumpOut::StartAnim,77
0064c010,TaskSimpleCarSlowDragPedOut::StartAnim,77
0064c190,TaskSimpleCarSlowBeDraggedOut::StartAnim,101
0064c220,TaskSimpleCarSetPedSlowDraggedOut::ProcessPed,864
0064c580,TaskComplexCarSlowBeDraggedOut::Destructor,112
0064c6a0,TaskComplexCarSlowBeDraggedOut::CreateSubTask,6
0064c8b0,TaskComplexCarSlowBeDraggedOut::CreateFirstSubTask,116
0064cce0,TaskSimpleCarFallOut::StartAnim,116
0064cda0,TaskComplexGoToBoatSteeringWheel::CTaskComplexGoToBoatSteeringWheel::CreateSubTask,218
0064cea0,TaskSimpleCreateCarAndGetIn::Destructor,147
0064d220,TaskSimpleCarJumpOut::Clone,104
0064d6d0,TaskSimpleCarAlign::ProcessPed,58
0064d910,TaskSimplePickUpBike::ProcessPed,144
0064d9a0,TaskSimpleCarCloseDoorFromInside::ProcessPed,233
